股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
沪深300,000300,2019-03-13,3758.71,3724.19,3763.09,3708.81,233682248,286171049984.0,1.45,-0.83,-31.16,0.76
沪深300,000300,2019-03-14,3710.29,3698.49,3747.82,3673.85,190817236,231820148736.0,1.99,-0.69,-25.7,0.62
沪深300,000300,2019-03-15,3713.94,3745.01,3782.24,3713.94,175174543,224194363392.0,1.85,1.26,46.52,0.57
沪深300,000300,2019-03-18,3753.64,3851.75,3851.75,3733.68,216928059,276473450496.0,3.15,2.85,106.74,0.71
沪深300,000300,2019-03-19,3856.59,3833.96,3868.34,3815.22,181727109,224096890880.0,1.38,-0.46,-17.79,0.59
沪深300,000300,2019-03-20,3825.34,3835.44,3855.15,3790.51,175632090,215406993408.0,1.69,0.04,1.48,0.57
沪深300,000300,2019-03-21,3840.28,3836.89,3864.07,3823.47,196310310,231993446400.0,1.06,0.04,1.45,0.64
沪深300,000300,2019-03-22,3838.13,3833.8,3845.58,3786.59,171356992,198518386688.0,1.54,-0.08,-3.09,0.56
沪深300,000300,2019-03-25,3776.44,3742.83,3807.18,3741.61,198586330,223396564992.0,1.71,-2.37,-90.97,0.65
沪深300,000300,2019-03-26,3766.53,3700.44,3770.84,3687.55,173046579,196547809280.0,2.23,-1.13,-42.39,0.57
沪深300,000300,2019-03-27,3724.41,3743.39,3750.26,3703.45,138758454,177507528704.0,1.26,1.16,42.95,0.45
沪深300,000300,2019-03-28,3731.06,3728.4,3755.72,3710.08,133272128,172604391424.0,1.22,-0.4,-14.99,0.44
沪深300,000300,2019-03-29,3739.77,3872.34,3876.38,3739.77,215639104,283022299136.0,3.66,3.86,143.94,0.7
沪深300,000300,2019-04-01,3901.17,3973.93,3982.91,3901.17,271382705,340799401984.0,2.11,2.62,101.59,0.89
沪深300,000300,2019-04-02,3986.34,3971.29,3988.1,3956.51,226000340,281892057088.0,0.79,-0.07,-2.64,0.74
沪深300,000300,2019-04-03,3947.87,4022.16,4026.5,3939.78,231917368,284826497024.0,2.18,1.28,50.87,0.76
沪深300,000300,2019-04-04,4039.74,4062.23,4072.11,4021.71,260410939,313539432448.0,1.25,1.0,40.07,0.85
沪深300,000300,2019-04-08,4097.1,4057.23,4122.6,4017.49,267505577,324670451712.0,2.59,-0.12,-5.0,0.87
沪深300,000300,2019-04-09,4063.81,4075.43,4084.24,4038.28,182956808,243187912704.0,1.13,0.45,18.2,0.6
沪深300,000300,2019-04-10,4062.44,4085.85,4115.38,4035.47,194687613,278282027008.0,1.96,0.26,10.42,0.64
沪深300,000300,2019-04-11,4083.46,3997.58,4097.12,3990.24,169049641,236259155968.0,2.62,-2.16,-88.27,0.55
沪深300,000300,2019-04-12,3986.78,3988.62,4006.93,3961.46,135862118,178795937792.0,1.14,-0.22,-8.96,0.44
沪深300,000300,2019-04-15,4056.49,3975.52,4085.39,3974.23,182645571,236298723328.0,2.79,-0.33,-13.1,0.6
沪深300,000300,2019-04-16,3958.1,4085.79,4085.79,3943.49,202041966,250569207808.0,3.58,2.77,110.27,0.66
沪深300,000300,2019-04-17,4080.72,4087.24,4106.62,4057.5,180367117,228824428544.0,1.2,0.04,1.45,0.59
沪深300,000300,2019-04-18,4085.11,4072.08,4094.05,4056.24,146562122,187812687872.0,0.93,-0.37,-15.16,0.48
沪深300,000300,2019-04-19,4076.3,4120.61,4120.64,4046.2,150794911,194701692928.0,1.83,1.19,48.53,0.49
沪深300,000300,2019-04-22,4125.97,4025.61,4126.09,4015.47,189353746,244380549120.0,2.68,-2.31,-95.0,0.62
沪深300,000300,2019-04-23,4021.63,4019.01,4061.09,4005.28,155611651,204121505792.0,1.39,-0.16,-6.6,0.51
沪深300,000300,2019-04-24,4033.63,4030.09,4044.34,3967.81,145498696,186497961984.0,1.9,0.28,11.08,0.48
沪深300,000300,2019-04-25,4013.6,3941.82,4022.56,3938.33,159722071,197530996736.0,2.09,-2.19,-88.27,0.52
沪深300,000300,2019-04-26,3921.89,3889.27,3943.83,3887.25,142008069,186572136448.0,1.44,-1.33,-52.55,0.46
沪深300,000300,2019-04-29,3896.58,3900.33,3953.23,3875.45,153870927,203946553344.0,2.0,0.28,11.06,0.5
沪深300,000300,2019-04-30,3887.18,3913.21,3923.11,3885.15,116233377,161665925120.0,0.97,0.33,12.88,0.38
沪深300,000300,2019-05-06,3775.08,3684.62,3791.61,3647.14,197472883,254115401728.0,3.69,-5.84,-228.59,0.65
沪深300,000300,2019-05-07,3702.27,3720.67,3738.18,3671.83,132847654,183659159552.0,1.8,0.98,36.05,0.43
沪深300,000300,2019-05-08,3648.55,3667.46,3722.93,3642.5,112867356,145058488320.0,2.16,-1.43,-53.21,0.37
沪深300,000300,2019-05-09,3637.35,3599.7,3656.9,3584.82,101037394,141829095424.0,1.97,-1.85,-67.76,0.33
沪深300,000300,2019-05-10,3643.06,3730.45,3732.92,3589.29,148003848,195067170816.0,3.99,3.63,130.75,0.48
沪深300,000300,2019-05-13,3675.76,3668.73,3702.9,3658.0,103391859,135053926400.0,1.2,-1.65,-61.72,0.34
沪深300,000300,2019-05-14,3630.44,3645.15,3683.26,3630.44,102313459,135262867456.0,1.44,-0.64,-23.58,0.33
沪深300,000300,2019-05-15,3674.99,3727.09,3741.04,3674.99,110161769,152534548480.0,1.81,2.25,81.94,0.36
沪深300,000300,2019-05-16,3720.04,3743.96,3745.14,3707.9,116258273,139851939840.0,1.0,0.45,16.87,0.38
沪深300,000300,2019-05-17,3744.88,3648.76,3745.36,3637.58,128453245,154092351488.0,2.88,-2.54,-95.2,0.42
沪深300,000300,2019-05-20,3635.74,3617.79,3644.5,3583.83,108963476,134194262016.0,1.66,-0.85,-30.97,0.36
沪深300,000300,2019-05-21,3619.44,3666.78,3690.09,3610.68,111022920,133071380480.0,2.19,1.35,48.99,0.36
沪深300,000300,2019-05-22,3663.15,3649.38,3679.27,3634.75,98346127,121775243264.0,1.21,-0.47,-17.4,0.32
沪深300,000300,2019-05-23,3629.53,3583.96,3631.47,3578.11,99897782,125611970560.0,1.46,-1.79,-65.42,0.33
沪深300,000300,2019-05-24,3584.9,3593.91,3623.39,3580.79,80934049,101337497600.0,1.19,0.28,9.95,0.26
沪深300,000300,2019-05-27,3592.6,3637.2,3648.03,3556.26,108830871,133399052288.0,2.55,1.2,43.29,0.36
沪深300,000300,2019-05-28,3633.02,3672.26,3683.23,3627.79,117886241,148966334464.0,1.52,0.96,35.06,0.39
沪深300,000300,2019-05-29,3642.54,3663.91,3693.23,3637.35,93355441,120002035712.0,1.52,-0.23,-8.35,0.31
沪深300,000300,2019-05-30,3648.85,3641.18,3650.97,3612.62,94202560,112864079872.0,1.05,-0.62,-22.73,0.31
沪深300,000300,2019-05-31,3641.0,3629.79,3668.18,3627.54,89222267,108264202240.0,1.12,-0.31,-11.39,0.29
沪深300,000300,2019-06-03,3640.61,3632.01,3672.81,3613.13,100723180,123902447616.0,1.64,0.06,2.22,0.33
沪深300,000300,2019-06-04,3632.56,3598.47,3636.13,3584.46,87097093,109467238400.0,1.42,-0.92,-33.54,0.28
沪深300,000300,2019-06-05,3627.79,3597.11,3634.45,3593.95,88642020,114634227712.0,1.13,-0.04,-1.36,0.29
沪深300,000300,2019-06-06,3601.04,3564.68,3601.04,3557.02,85534403,104367267840.0,1.22,-0.9,-32.43,0.28
沪深300,000300,2019-06-10,3578.01,3610.74,3623.73,3568.28,92375060,117346607104.0,1.56,1.29,46.06,0.3
沪深300,000300,2019-06-11,3617.52,3719.28,3723.14,3617.52,143482806,180899074048.0,2.93,3.01,108.54,0.47
沪深300,000300,2019-06-12,3706.86,3691.1,3711.88,3683.94,119178852,132296097792.0,0.75,-0.76,-28.18,0.39
沪深300,000300,2019-06-13,3689.58,3685.39,3697.59,3654.27,96331717,110459904000.0,1.17,-0.15,-5.71,0.31
沪深300,000300,2019-06-14,3690.48,3654.88,3709.65,3650.91,101817004,116584259584.0,1.59,-0.83,-30.51,0.33
沪深300,000300,2019-06-17,3654.44,3654.82,3683.77,3645.5,72976678,93092581376.0,1.05,0.0,-0.06,0.24
沪深300,000300,2019-06-18,3661.13,3667.62,3675.65,3638.78,70692265,89472839680.0,1.01,0.35,12.8,0.23
沪深300,000300,2019-06-19,3761.34,3715.94,3771.35,3715.13,125595715,172574179328.0,1.53,1.32,48.32,0.41
沪深300,000300,2019-06-20,3718.94,3828.52,3845.79,3717.19,168872074,227726983168.0,3.46,3.03,112.58,0.55
沪深300,000300,2019-06-21,3832.73,3833.94,3856.09,3817.31,153635154,199961616384.0,1.01,0.14,5.42,0.5
沪深300,000300,2019-06-24,3836.31,3841.27,3853.55,3819.77,100084621,143644733440.0,0.88,0.19,7.33,0.33
沪深300,000300,2019-06-25,3837.43,3801.31,3838.06,3755.01,124075912,169358794752.0,2.16,-1.04,-39.96,0.41
沪深300,000300,2019-06-26,3779.51,3794.33,3809.76,3771.72,81820283,112106860544.0,1.0,-0.18,-6.98,0.27
沪深300,000300,2019-06-27,3807.54,3834.82,3854.08,3805.83,105316357,156483420160.0,1.27,1.07,40.49,0.34
沪深300,000300,2019-06-28,3832.06,3825.59,3835.23,3803.05,84766139,116512051200.0,0.84,-0.24,-9.23,0.28
沪深300,000300,2019-07-01,3899.33,3935.81,3936.67,3886.91,158370340,217470251008.0,1.3,2.88,110.22,0.52
沪深300,000300,2019-07-02,3931.05,3937.17,3942.43,3918.94,131863496,173997043712.0,0.6,0.03,1.36,0.43
沪深300,000300,2019-07-03,3927.44,3893.53,3927.44,3878.84,111992604,163145732096.0,1.23,-1.11,-43.64,0.37
沪深300,000300,2019-07-04,3895.2,3873.1,3906.89,3854.69,99342257,142669254656.0,1.34,-0.52,-20.43,0.32
沪深300,000300,2019-07-05,3875.37,3893.2,3900.31,3857.93,74006528,116236521472.0,1.09,0.52,20.1,0.24
沪深300,000300,2019-07-08,3875.75,3802.79,3875.75,3775.03,109539087,147198418944.0,2.59,-2.32,-90.41,0.36
沪深300,000300,2019-07-09,3798.1,3793.13,3811.1,3774.76,74842732,113147604992.0,0.96,-0.25,-9.66,0.24
沪深300,000300,2019-07-10,3807.95,3786.74,3810.4,3774.23,72833948,101355479040.0,0.95,-0.17,-6.39,0.24
沪深300,000300,2019-07-11,3806.19,3785.22,3830.74,3774.41,75311964,113674616832.0,1.49,-0.04,-1.52,0.25
沪深300,000300,2019-07-12,3783.07,3808.73,3820.24,3774.52,75465966,107007922176.0,1.21,0.62,23.51,0.25
沪深300,000300,2019-07-15,3792.64,3824.19,3844.87,3745.85,101205222,142493044736.0,2.6,0.41,15.46,0.33
沪深300,000300,2019-07-16,3819.25,3806.84,3828.33,3799.87,80730952,108449681408.0,0.74,-0.45,-17.35,0.26
沪深300,000300,2019-07-17,3800.11,3804.64,3820.27,3787.9,95183885,116766781440.0,0.85,-0.06,-2.2,0.31
沪深300,000300,2019-07-18,3793.19,3768.4,3793.39,3768.0,87496445,111669366784.0,0.67,-0.95,-36.24,0.29
沪深300,000300,2019-07-19,3787.51,3807.96,3828.15,3787.51,88086149,117797527552.0,1.08,1.05,39.56,0.29
沪深300,000300,2019-07-22,3813.5,3781.68,3816.54,3765.44,92101376,117810446336.0,1.34,-0.69,-26.28,0.3
沪深300,000300,2019-07-23,3783.54,3789.91,3792.96,3768.76,71313347,103866609664.0,0.64,0.22,8.23,0.23
沪深300,000300,2019-07-24,3803.59,3819.83,3840.06,3803.57,90940685,129940586496.0,0.96,0.79,29.92,0.3
沪深300,000300,2019-07-25,3821.39,3851.07,3851.07,3812.95,93740416,125899501568.0,1.0,0.82,31.24,0.31
沪深300,000300,2019-07-26,3835.23,3858.57,3863.59,3832.52,83259300,110929727488.0,0.81,0.19,7.5,0.27
沪深300,000300,2019-07-29,3857.94,3854.27,3862.75,3842.43,84814369,111679107072.0,0.53,-0.11,-4.3,0.28
沪深300,000300,2019-07-30,3861.57,3870.32,3890.73,3861.57,94123955,120480280576.0,0.76,0.42,16.05,0.31
沪深300,000300,2019-07-31,3856.75,3835.36,3856.75,3830.09,82151155,111083892736.0,0.69,-0.9,-34.96,0.27
沪深300,000300,2019-08-01,3819.32,3803.47,3831.26,3791.55,84114181,117649162240.0,1.04,-0.83,-31.89,0.27
沪深300,000300,2019-08-02,3729.13,3747.44,3754.53,3720.06,108335898,141874786304.0,0.91,-1.47,-56.03,0.35
沪深300,000300,2019-08-05,3724.41,3675.69,3739.5,3675.69,101325980,133061099520.0,1.7,-1.91,-71.75,0.33
沪深300,000300,2019-08-06,3609.11,3636.33,3649.9,3575.86,129833871,167267479552.0,2.01,-1.07,-39.36,0.42
沪深300,000300,2019-08-07,3654.63,3621.43,3659.08,3621.43,84238715,108667666432.0,1.04,-0.41,-14.9,0.28
沪深300,000300,2019-08-08,3651.36,3669.29,3675.46,3646.94,88457708,114981617664.0,0.79,1.32,47.86,0.29
沪深300,000300,2019-08-09,3686.75,3633.53,3689.18,3628.12,85295580,116355690496.0,1.66,-0.97,-35.76,0.28
沪深300,000300,2019-08-12,3647.87,3699.1,3699.1,3643.32,82083057,121129345024.0,1.54,1.8,65.57,0.27
沪深300,000300,2019-08-13,3675.59,3665.75,3686.43,3658.01,76500303,103764320256.0,0.77,-0.9,-33.35,0.25
沪深300,000300,2019-08-14,3712.07,3682.4,3717.56,3680.61,91202591,128301670400.0,1.01,0.45,16.65,0.3
沪深300,000300,2019-08-15,3618.01,3694.0,3694.3,3612.11,88598833,119241080832.0,2.23,0.32,11.6,0.29
沪深300,000300,2019-08-16,3697.94,3710.54,3738.1,3687.08,88319168,132696911872.0,1.38,0.45,16.54,0.29
沪深300,000300,2019-08-19,3736.03,3791.09,3791.09,3720.69,139327012,195448938496.0,1.9,2.17,80.55,0.46
沪深300,000300,2019-08-20,3786.03,3787.73,3799.9,3778.73,108602089,149115342848.0,0.56,-0.09,-3.36,0.35
沪深300,000300,2019-08-21,3778.31,3781.76,3792.6,3775.45,82299881,121688506368.0,0.45,-0.16,-5.97,0.27
沪深300,000300,2019-08-22,3793.86,3793.51,3797.33,3771.2,85807793,120708136960.0,0.69,0.31,11.75,0.28
沪深300,000300,2019-08-23,3796.88,3820.86,3829.36,3788.03,87954583,137802153984.0,1.09,0.72,27.35,0.29
沪深300,000300,2019-08-26,3756.36,3765.91,3778.87,3753.16,93859269,142350987264.0,0.67,-1.44,-54.95,0.31
沪深300,000300,2019-08-27,3791.46,3816.95,3848.24,3790.87,124731479,181748785152.0,1.52,1.36,51.04,0.41
沪深300,000300,2019-08-28,3818.81,3802.58,3822.59,3790.14,88750812,137667276800.0,0.85,-0.38,-14.37,0.29
沪深300,000300,2019-08-29,3805.49,3790.19,3808.6,3774.4,84083387,126475677696.0,0.9,-0.33,-12.39,0.27
沪深300,000300,2019-08-30,3816.68,3799.59,3828.97,3778.92,96695150,152408670208.0,1.32,0.25,9.4,0.32
沪深300,000300,2019-09-02,3803.69,3848.32,3855.78,3799.82,110289349,164994457600.0,1.47,1.28,48.73,0.36
沪深300,000300,2019-09-03,3852.58,3853.61,3856.68,3833.76,97714632,146270633984.0,0.6,0.14,5.29,0.32
沪深300,000300,2019-09-04,3848.65,3886.0,3886.0,3846.42,126628616,176839745536.0,1.03,0.84,32.39,0.41
沪深300,000300,2019-09-05,3909.21,3925.32,3970.0,3909.21,181656230,244681224192.0,1.56,1.01,39.32,0.59
沪深300,000300,2019-09-06,3946.69,3948.51,3948.54,3922.34,121882376,181718269952.0,0.67,0.59,23.19,0.4
沪深300,000300,2019-09-09,3980.96,3972.95,3985.24,3954.88,146809754,209545388032.0,0.77,0.62,24.44,0.48
沪深300,000300,2019-09-10,3976.87,3959.27,3976.92,3938.74,130889385,184494350336.0,0.96,-0.34,-13.68,0.43
沪深300,000300,2019-09-11,3969.68,3930.1,3971.22,3922.95,131594875,190165008384.0,1.22,-0.74,-29.17,0.43
沪深300,000300,2019-09-12,3944.69,3972.38,3975.93,3933.44,110241272,156750651392.0,1.08,1.08,42.28,0.36
沪深300,000300,2019-09-16,3981.36,3957.72,3982.2,3943.37,110259804,154736553984.0,0.98,-0.37,-14.66,0.36
沪深300,000300,2019-09-17,3947.16,3891.22,3947.16,3879.49,113694318,154899300352.0,1.71,-1.68,-66.5,0.37
沪深300,000300,2019-09-18,3902.99,3910.08,3923.15,3902.51,82056151,130159558656.0,0.53,0.48,18.86,0.27
沪深300,000300,2019-09-19,3923.96,3924.38,3924.38,3897.07,85984238,127421792256.0,0.7,0.37,14.3,0.28
沪深300,000300,2019-09-20,3933.46,3935.65,3942.22,3921.41,103455954,153162588160.0,0.53,0.29,11.27,0.34
沪深300,000300,2019-09-23,3925.19,3890.66,3925.19,3868.21,94036224,139223506944.0,1.45,-1.14,-44.99,0.31
沪深300,000300,2019-09-24,3895.87,3901.08,3927.01,3886.14,87783229,142341398528.0,1.05,0.27,10.42,0.29
沪深300,000300,2019-09-25,3887.55,3870.98,3889.84,3867.23,89520835,133224464384.0,0.58,-0.77,-30.1,0.29
沪深300,000300,2019-09-26,3884.7,3841.14,3890.75,3840.25,102698301,150806749184.0,1.3,-0.77,-29.84,0.34
沪深300,000300,2019-09-27,3843.46,3852.65,3859.5,3832.25,74003948,109130485760.0,0.71,0.3,11.51,0.24
沪深300,000300,2019-09-30,3842.07,3814.53,3857.23,3813.55,65931313,100487270400.0,1.13,-0.99,-38.12,0.22
沪深300,000300,2019-10-08,3818.59,3837.68,3861.64,3818.59,76657861,118365683712.0,1.13,0.61,23.15,0.25
沪深300,000300,2019-10-09,3822.61,3843.24,3845.34,3805.07,75854513,112406208512.0,1.05,0.14,5.56,0.25
沪深300,000300,2019-10-10,3838.49,3874.64,3877.14,3829.43,79222694,127474044928.0,1.24,0.82,31.4,0.26
沪深300,000300,2019-10-11,3885.52,3911.73,3922.37,3868.84,93412577,139817299968.0,1.38,0.96,37.09,0.31
沪深300,000300,2019-10-14,3944.86,3953.24,3983.81,3934.73,122393610,167857131520.0,1.25,1.06,41.51,0.4
沪深300,000300,2019-10-15,3953.16,3936.25,3953.16,3928.15,85273948,125117108224.0,0.63,-0.43,-16.99,0.28
沪深300,000300,2019-10-16,3939.28,3922.69,3964.05,3919.02,83229706,128558534656.0,1.14,-0.34,-13.56,0.27
沪深300,000300,2019-10-17,3929.39,3925.22,3935.81,3913.92,64863744,99991851008.0,0.56,0.06,2.53,0.21
沪深300,000300,2019-10-18,3935.42,3869.38,3940.54,3864.97,82321139,122186928128.0,1.93,-1.42,-55.84,0.27
沪深300,000300,2019-10-21,3865.34,3880.84,3884.74,3856.04,74182917,110858235904.0,0.74,0.3,11.46,0.24
沪深300,000300,2019-10-22,3896.31,3895.88,3897.44,3870.55,68918566,102843371520.0,0.69,0.39,15.04,0.23
沪深300,000300,2019-10-23,3892.68,3871.08,3901.42,3862.2,70198625,99733598208.0,1.01,-0.64,-24.8,0.23
沪深300,000300,2019-10-24,3877.92,3870.67,3890.2,3852.58,71334574,105096949760.0,0.97,-0.01,-0.41,0.23
沪深300,000300,2019-10-25,3871.77,3896.79,3899.72,3849.03,77453619,126677483520.0,1.31,0.67,26.12,0.25
沪深300,000300,2019-10-28,3904.98,3926.59,3927.8,3897.82,97406021,150762201088.0,0.77,0.76,29.8,0.32
沪深300,000300,2019-10-29,3929.71,3910.23,3932.37,3910.23,82257075,139611418624.0,0.56,-0.42,-16.36,0.27
沪深300,000300,2019-10-30,3904.72,3891.23,3908.1,3883.45,77872924,122610503680.0,0.63,-0.49,-19.0,0.25
沪深300,000300,2019-10-31,3906.86,3886.75,3907.15,3878.88,86714540,135012425728.0,0.73,-0.12,-4.48,0.28
沪深300,000300,2019-11-01,3883.81,3952.39,3956.08,3876.42,100689613,151471063040.0,2.05,1.69,65.64,0.33
沪深300,000300,2019-11-04,3964.01,3978.12,3985.36,3964.01,104193856,154485362688.0,0.54,0.65,25.73,0.34
沪深300,000300,2019-11-05,3982.12,4002.81,4030.64,3970.87,112911880,163317854208.0,1.5,0.62,24.69,0.37
沪深300,000300,2019-11-06,4006.33,3984.88,4007.5,3973.78,97312952,139859763200.0,0.84,-0.45,-17.93,0.32
沪深300,000300,2019-11-07,3984.55,3991.87,4005.38,3975.55,87254899,117751554048.0,0.75,0.18,6.99,0.29
沪深300,000300,2019-11-08,4017.67,3973.01,4022.04,3971.57,97106949,139026673664.0,1.26,-0.47,-18.86,0.32
沪深300,000300,2019-11-11,3948.62,3902.98,3948.62,3897.55,94155620,130330083328.0,1.29,-1.76,-70.03,0.31
沪深300,000300,2019-11-12,3905.96,3903.69,3914.88,3877.74,76543068,108828237824.0,0.95,0.02,0.71,0.25
沪深300,000300,2019-11-13,3905.28,3899.98,3908.42,3882.43,76749079,112057147392.0,0.67,-0.1,-3.71,0.25
沪深300,000300,2019-11-14,3905.93,3905.86,3916.95,3895.14,87008445,119791566848.0,0.56,0.15,5.88,0.28
沪深300,000300,2019-11-15,3908.49,3877.09,3915.1,3877.09,83730916,115423019008.0,0.97,-0.74,-28.77,0.27
沪深300,000300,2019-11-18,3874.44,3907.93,3913.1,3868.32,76645993,107085819904.0,1.15,0.8,30.84,0.25
沪深300,000300,2019-11-19,3904.1,3947.04,3947.04,3902.38,82161024,123227172864.0,1.14,1.0,39.11,0.27
沪深300,000300,2019-11-20,3940.13,3907.86,3943.23,3901.99,76815332,118003064832.0,1.04,-0.99,-39.18,0.25
沪深300,000300,2019-11-21,3894.54,3889.6,3901.83,3875.97,69130537,104147771392.0,0.66,-0.47,-18.26,0.23
沪深300,000300,2019-11-22,3894.17,3849.99,3918.84,3833.5,91042639,146981163008.0,2.19,-1.02,-39.61,0.3
沪深300,000300,2019-11-25,3850.97,3878.21,3878.25,3839.42,106066289,140851077120.0,1.01,0.73,28.22,0.35
沪深300,000300,2019-11-26,3893.43,3891.65,3899.11,3869.59,111513536,140213633024.0,0.76,0.35,13.44,0.36
沪深300,000300,2019-11-27,3883.43,3875.62,3889.98,3862.7,76437304,107238821888.0,0.7,-0.41,-16.03,0.25
沪深300,000300,2019-11-28,3877.9,3862.3,3887.69,3852.01,65230118,87081787392.0,0.92,-0.34,-13.32,0.21
沪深300,000300,2019-11-29,3857.19,3828.67,3861.66,3804.83,74144330,116200558592.0,1.47,-0.87,-33.63,0.24
沪深300,000300,2019-12-02,3835.51,3836.06,3854.75,3829.31,77412173,109992591360.0,0.66,0.19,7.39,0.25
沪深300,000300,2019-12-03,3829.21,3851.09,3851.12,3811.63,73611241,108703715328.0,1.03,0.39,15.03,0.24
沪深300,000300,2019-12-04,3841.66,3849.82,3852.99,3831.07,79683384,109646344192.0,0.57,-0.03,-1.27,0.26
沪深300,000300,2019-12-05,3863.61,3879.36,3883.4,3859.82,89051192,129357594624.0,0.61,0.77,29.54,0.29
沪深300,000300,2019-12-06,3885.06,3902.39,3902.39,3878.7,78648888,116424777728.0,0.61,0.59,23.03,0.26
沪深300,000300,2019-12-09,3909.53,3895.45,3911.97,3885.25,95353807,130873098240.0,0.68,-0.18,-6.94,0.31
沪深300,000300,2019-12-10,3886.44,3900.38,3900.96,3882.09,86262927,121118412800.0,0.48,0.13,4.93,0.28
沪深300,000300,2019-12-11,3907.16,3902.75,3909.39,3890.34,99765481,127690403840.0,0.49,0.06,2.37,0.33
沪深300,000300,2019-12-12,3908.45,3891.02,3908.45,3886.12,84708329,117874315264.0,0.57,-0.3,-11.73,0.28
沪深300,000300,2019-12-13,3928.0,3968.22,3969.46,3925.28,148571348,201018884096.0,1.14,1.98,77.2,0.49
沪深300,000300,2019-12-16,3970.71,3987.55,3987.59,3953.51,148486671,202154897408.0,0.86,0.49,19.33,0.49
沪深300,000300,2019-12-17,3987.74,4041.8,4067.14,3984.52,201162936,251637866496.0,2.07,1.36,54.25,0.66
沪深300,000300,2019-12-18,4039.72,4032.78,4057.64,4025.34,151351764,197620207616.0,0.8,-0.22,-9.02,0.49
沪深300,000300,2019-12-19,4034.62,4027.15,4038.54,4014.9,117900559,152553807872.0,0.59,-0.14,-5.63,0.39
沪深300,000300,2019-12-20,4032.15,4017.25,4046.73,4014.93,121267663,158460231680.0,0.79,-0.25,-9.9,0.4
沪深300,000300,2019-12-23,4014.69,3967.1,4032.17,3964.38,122816246,162048262144.0,1.69,-1.25,-50.15,0.4
沪深300,000300,2019-12-24,3971.56,3992.96,3994.51,3963.67,95989046,122499162112.0,0.78,0.65,25.86,0.31
沪深300,000300,2019-12-25,3988.66,3990.87,4000.56,3976.36,94938890,131896467456.0,0.61,-0.05,-2.09,0.31
沪深300,000300,2019-12-26,3993.67,4025.99,4025.99,3993.54,108860641,140814966784.0,0.81,0.88,35.12,0.36
沪深300,000300,2019-12-27,4029.25,4022.03,4066.8,4019.72,150926410,195090415616.0,1.17,-0.1,-3.96,0.49
沪深300,000300,2019-12-30,4015.52,4081.63,4083.69,4001.5,155971489,216814661632.0,2.04,1.48,59.6,0.51
沪深300,000300,2019-12-31,4077.75,4096.58,4098.14,4069.01,123264259,173119348736.0,0.71,0.37,14.95,0.4
沪深300,000300,2020-01-02,4121.35,4152.24,4172.66,4121.35,182116772,270105530368.0,1.25,1.36,55.66,0.6
沪深300,000300,2020-01-03,4161.22,4144.96,4164.3,4131.86,142826245,215216287744.0,0.78,-0.18,-7.28,0.47
沪深300,000300,2020-01-06,4120.52,4129.3,4170.64,4102.38,175309952,250182070272.0,1.65,-0.38,-15.66,0.57
沪深300,000300,2020-01-07,4137.4,4160.23,4161.25,4135.1,139489032,196389060608.0,0.63,0.75,30.93,0.46
